dataset,sample_id,method,status,safeguard_enabled,safeguard_used,native_k,native_mse,final_k,final_mse,extra_refit_count,final_source,repair_status,capacity,complete_ms
Synthetic,seed20000_sample2138,kang_sparse_2015_adaptation,ok,True,True,16,0.0026865425006462732,16,0.0026865425006462732,1,native_after_failed_safeguard,budget_exhausted_without_feasible_fit,16,5.563542013987899
Synthetic,seed20000_sample2138,luo_linf_de_2022_adaptation,ok,True,True,2,0.0039358601229577085,16,0.0018324237714036236,43,residual_guided_augmentation,budget_exhausted_without_feasible_fit,16,580.3271519835107
Synthetic,seed20000_sample731,dung_direct_knot_2017_adaptation,ok,True,True,16,0.003344290355991346,16,0.003344290355991346,1,native_after_failed_safeguard,budget_exhausted_without_feasible_fit,16,480.9003100381233
Synthetic,seed20000_sample731,kang_sparse_2015_adaptation,ok,True,True,16,0.0035913747277542493,16,0.0035913747277542493,1,native_after_failed_safeguard,budget_exhausted_without_feasible_fit,16,5.619766016025096
Synthetic,seed20000_sample731,luo_linf_de_2022_adaptation,ok,True,True,1,0.006589858208815938,16,0.0033907074479896716,45,residual_guided_augmentation,budget_exhausted_without_feasible_fit,16,537.5147160375491
Synthetic,seed20000_sample1405,dung_direct_knot_2017_adaptation,ok,True,True,16,0.0032852781540989883,16,0.0032852781540989883,1,native_after_failed_safeguard,budget_exhausted_without_feasible_fit,16,453.41230399208143
Synthetic,seed20000_sample1405,kang_sparse_2015_adaptation,ok,True,True,16,0.0034265143243231828,16,0.0034265143243231828,1,native_after_failed_safeguard,budget_exhausted_without_feasible_fit,16,5.609209008980542
Synthetic,seed20000_sample1405,luo_linf_de_2022_adaptation,ok,True,True,2,0.005750984865297168,16,0.0023740941712904677,43,residual_guided_augmentation,budget_exhausted_without_feasible_fit,16,581.2433249666356
Synthetic,seed20000_sample937,dung_direct_knot_2017_adaptation,ok,True,True,16,0.00272704408193831,16,0.00272704408193831,1,native_after_failed_safeguard,budget_exhausted_without_feasible_fit,16,434.5098020276055
Synthetic,seed20000_sample937,kang_sparse_2015_adaptation,ok,True,True,16,0.0028815042873390462,16,0.0028815042873390462,1,native_after_failed_safeguard,budget_exhausted_without_feasible_fit,16,5.6770709925331175
Synthetic,seed20000_sample937,luo_linf_de_2022_adaptation,ok,True,True,1,0.005425747023265703,16,0.0028791649437008688,45,residual_guided_augmentation,budget_exhausted_without_feasible_fit,16,536.1952109960839
Synthetic,seed20000_sample3396,dung_direct_knot_2017_adaptation,ok,True,True,16,0.0037675661422446587,16,0.0037675661422446587,1,native_after_failed_safeguard,budget_exhausted_without_feasible_fit,16,467.49516000272706
Synthetic,seed20000_sample3396,kang_sparse_2015_adaptation,ok,True,True,16,0.003838238136744942,16,0.003838238136744942,1,native_after_failed_safeguard,budget_exhausted_without_feasible_fit,16,5.591746012214571
Synthetic,seed20000_sample3396,luo_linf_de_2022_adaptation,ok,True,True,1,0.006330514426078721,16,0.0037590204657755393,45,residual_guided_augmentation,budget_exhausted_without_feasible_fit,16,537.1810519718565
