sample_id,source_dataset,group_id,split,reference_point_count,model_point_count,retained_internal_knots,normalized_input_refit_mse,normalized_reference_mse,normalized_reference_rms,normalized_point_distance_p95,normalized_point_distance_max,normalized_symmetric_chamfer_mse,normalized_hausdorff,original_unit_reference_mse,original_unit_reference_rms,network_batch_time_ms,network_amortized_time_ms
natural_earth_10m_coastline_7aab1d78d33e_w000_7aab1d78,natural_earth_10m_coastline,natural_earth_10m_coastline:tile:lon+010.000:lat+75.000:size5deg,test,768,192,18,9.44798825429266e-05,9.340108469374779e-05,0.009664423660712924,0.0187694332904398,0.0382042543721366,0.00012022529822194692,0.033051165966184244,1633.7316476271644,40.41944640426393,21.43504997366108,1.3396906233538175
natural_earth_10m_coastline_042404d37e4f_w000_042404d3,natural_earth_10m_coastline,natural_earth_10m_coastline:tile:lon+095.000:lat+05.000:size5deg,test,768,192,16,0.0007540556942949513,0.000785127433920557,0.028020125515788773,0.06188080187697139,0.10855839634409105,0.00038771662935390555,0.1039767351527135,111553.79202373525,333.9966946299548,21.43504997366108,1.3396906233538175
natural_earth_10m_coastline_be9ed8565d52_w000_be9ed856,natural_earth_10m_coastline,natural_earth_10m_coastline:tile:lon-080.000:lat+20.000:size5deg,test,768,192,18,3.24281536023082e-05,3.30337114618556e-05,0.005747496103683377,0.012260641079592233,0.03497220142951418,5.4964707480030585e-05,0.02966288856663087,1277.6887798566204,35.744772762693856,21.43504997366108,1.3396906233538175
natural_earth_10m_coastline_b49fdafea8da_w000_b49fdafe,natural_earth_10m_coastline,natural_earth_10m_coastline:tile:lon+135.000:lat-15.000:size5deg,test,768,192,16,0.0003910373964982242,0.0004048000908193951,0.0201196444009181,0.04026293046452307,0.06163455035811857,0.0003177190017132743,0.05551332465317504,56601.1030888308,237.9098633702075,21.43504997366108,1.3396906233538175
natural_earth_10m_coastline_8f1438b250ee_w000_8f1438b2,natural_earth_10m_coastline,natural_earth_10m_coastline:tile:lon+090.000:lat+10.000:size5deg,test,768,192,18,5.893228189879628e-05,5.989832734398468e-05,0.0077394009680326475,0.015303601612667018,0.03573370697806003,8.595299358295623e-05,0.03430399088163696,995.2837906314533,31.54811865438973,21.43504997366108,1.3396906233538175
natural_earth_10m_coastline_197c14b01260_w000_197c14b0,natural_earth_10m_coastline,natural_earth_10m_coastline:tile:lon-080.000:lat+25.000:size5deg,test,768,192,15,0.0007731479632533751,0.0009314937173727102,0.030520381999128224,0.056056254861848155,0.07301229001129854,0.0005123581056542693,0.05483416653428342,3378316.2924358915,1838.0196659546086,21.43504997366108,1.3396906233538175
natural_earth_10m_coastline_0b2f7967fa0b_w000_0b2f7967,natural_earth_10m_coastline,natural_earth_10m_coastline:tile:lon-065.000:lat-45.000:size5deg,test,768,192,22,4.5549503487910144e-05,4.6718289200573295e-05,0.006835077848903646,0.014477439105954977,0.030239097308684217,5.3604452993961105e-05,0.03024897992901947,8217.472062079356,90.65027337013031,21.43504997366108,1.3396906233538175
natural_earth_10m_coastline_081aca25bdda_w000_081aca25,natural_earth_10m_coastline,natural_earth_10m_coastline:tile:lon-070.000:lat-70.000:size5deg,test,768,192,13,0.00016871222856712397,0.0001699617230134713,0.013036936872343568,0.02497775188040726,0.0541610070629841,0.00016306028010433423,0.052971228282206864,2754.7559379175104,52.485768908509954,21.43504997366108,1.3396906233538175
natural_earth_10m_coastline_fc0054f439fb_w000_fc0054f4,natural_earth_10m_coastline,natural_earth_10m_coastline:tile:lon-170.000:lat+65.000:size5deg,test,768,192,15,0.00025134524328385426,0.00026720453782310614,0.016346392195928316,0.0319235369864127,0.07250050569780797,0.00015910786509349222,0.0664677328596401,9780.914541732167,98.89850626643543,21.43504997366108,1.3396906233538175
natural_earth_10m_coastline_84e96915e7f4_w000_84e96915,natural_earth_10m_coastline,natural_earth_10m_coastline:tile:lon+125.000:lat+10.000:size5deg,test,768,192,9,0.0019580699039884373,0.0025853751782115774,0.05084658472514725,0.09278291479037791,0.136838848397035,0.00113162045688315,0.13567758104176636,38297282.606464975,6188.479830011969,21.43504997366108,1.3396906233538175
natural_earth_10m_coastline_66f5dfcb5c11_w000_66f5dfcb,natural_earth_10m_coastline,natural_earth_10m_coastline:tile:lon-005.000:lat+60.000:size5deg,test,768,192,26,9.88619002803808e-05,0.00010766615068280263,0.010376230080467695,0.020577670932187184,0.036177065400435394,0.00013311559805135432,0.0347732379316489,3545.236503417006,59.54188864502878,21.43504997366108,1.3396906233538175
natural_earth_10m_coastline_efdf84e94ff9_w000_efdf84e9,natural_earth_10m_coastline,natural_earth_10m_coastline:tile:lon-055.000:lat+65.000:size5deg,test,768,192,18,0.00041720309981797197,0.00045676397133004976,0.02137203713570725,0.04317916354001614,0.06514451027935138,0.00036494123938726915,0.06299115702771313,30288.788843760085,174.03674567102226,21.43504997366108,1.3396906233538175
natural_earth_10m_coastline_70de29e11cd0_w000_70de29e1,natural_earth_10m_coastline,natural_earth_10m_coastline:tile:lon+115.000:lat+25.000:size5deg,test,768,192,21,3.6237109062352464e-05,3.653572224280303e-05,0.00604447865765138,0.012160755448077121,0.02514365165642595,7.409631586767273e-05,0.022497622245580037,812.8643360101746,28.51077578758906,21.43504997366108,1.3396906233538175
natural_earth_10m_coastline_fae143c4f851_w000_fae143c4,natural_earth_10m_coastline,natural_earth_10m_coastline:tile:lon+090.000:lat+15.000:size5deg,test,768,192,20,1.9966571422854755e-05,2.381014316809773e-05,0.004879563829698073,0.008680570992843844,0.024726900400056623,3.898191573153298e-05,0.019942752630193208,3968.0689309285676,62.992610129510965,21.43504997366108,1.3396906233538175
natural_earth_10m_coastline_73125499529f_w000_73125499,natural_earth_10m_coastline,natural_earth_10m_coastline:tile:lon+105.000:lat+20.000:size5deg,test,768,192,16,0.00047484514206474966,0.0005234557488031161,0.022879155334127092,0.04585750246008207,0.07957041244635948,0.00037148279456157606,0.06798392255376513,46722.51958936458,216.1539256857589,21.43504997366108,1.3396906233538175
natural_earth_10m_coastline_bd8809462216_w000_bd880946,natural_earth_10m_coastline,natural_earth_10m_coastline:tile:lon-080.000:lat+20.000:size5deg,test,768,192,18,0.00011430057904084881,0.00011375087741825102,0.010665405637773512,0.023756996646941357,0.050964265943798645,0.00010251478762512991,0.04980017275786483,1070.6604990528979,32.720948932647076,21.43504997366108,1.3396906233538175
natural_earth_10m_coastline_9d44eb568484_w000_9d44eb56,natural_earth_10m_coastline,natural_earth_10m_coastline:tile:lon-070.000:lat-80.000:size5deg,test,768,192,13,0.00036845304169724654,0.0003663459450954081,0.01914016575412575,0.04533027275900363,0.06750790060445623,0.00022420625123882262,0.05982914612955478,16912.301489683985,130.04730481514787,23.466300015570596,1.4666437509731622
natural_earth_10m_coastline_72196008a130_w000_72196008,natural_earth_10m_coastline,natural_earth_10m_coastline:tile:lon+125.000:lat-20.000:size5deg,test,768,192,15,0.00017408623017406595,0.00017494105399211836,0.013226528417998366,0.025912107547427926,0.06550611097371294,0.0001411178146633471,0.061138921298422993,14166.904421388137,119.02480590779444,23.466300015570596,1.4666437509731622
natural_earth_10m_coastline_d01047f6b032_w000_d01047f6,natural_earth_10m_coastline,natural_earth_10m_coastline:tile:lon+095.000:lat+05.000:size5deg,test,768,192,16,0.0009186202654092954,0.0009347132672496847,0.030573080761507904,0.05860798898452597,0.10132440424462577,0.0007075053366560116,0.09693151039039255,575783.4801481003,758.8039800555215,23.466300015570596,1.4666437509731622
natural_earth_10m_coastline_116425bfb69a_w000_116425bf,natural_earth_10m_coastline,natural_earth_10m_coastline:tile:lon+090.000:lat+10.000:size5deg,test,768,192,21,0.00018634930410527315,0.0002025072848091735,0.014230505430559152,0.02551859283297704,0.053634211705408275,0.00015998573168612355,0.04866390977936944,110896.62479419597,333.0114484431368,23.466300015570596,1.4666437509731622
natural_earth_10m_coastline_b93752a79440_w000_b93752a7,natural_earth_10m_coastline,natural_earth_10m_coastline:tile:lon-080.000:lat+25.000:size5deg,test,768,192,11,0.0012883390933750203,0.0013244491863603207,0.03639298265270821,0.09296109690683216,0.12788042947618666,0.0007123116352889863,0.12730567175884447,8875.73616448081,94.21112548144625,23.466300015570596,1.4666437509731622
natural_earth_10m_coastline_fbb84b7d2fe2_w000_fbb84b7d,natural_earth_10m_coastline,natural_earth_10m_coastline:tile:lon+175.000:lat-20.000:size5deg,test,768,192,21,0.00015464804119124948,0.00017753618004304387,0.013324270338110221,0.026066195590966092,0.05268748923877412,0.0001362706746191545,0.044861709860372946,26983.422265355497,164.26631506597906,23.466300015570596,1.4666437509731622
natural_earth_10m_coastline_0bf1c01a08ca_w000_0bf1c01a,natural_earth_10m_coastline,natural_earth_10m_coastline:tile:lon+125.000:lat+10.000:size5deg,test,768,192,18,7.621896310716884e-05,7.523503488116559e-05,0.008673813168449365,0.019642756541789007,0.025644523334364847,9.673898445720587e-05,0.02576669505744266,19602.088122946127,140.00745738333416,23.466300015570596,1.4666437509731622
natural_earth_10m_coastline_12ba1b4ea351_w000_12ba1b4e,natural_earth_10m_coastline,natural_earth_10m_coastline:tile:lon+100.000:lat-05.000:size5deg,test,768,192,24,5.083563802023486e-05,5.0387986623092514e-05,0.007098449592910589,0.016593699529169746,0.03356981958644861,8.880730065340847e-05,0.03273832833772181,1468.713494502844,38.32379801771797,23.466300015570596,1.4666437509731622
natural_earth_10m_coastline_2d34e63e37d6_w000_2d34e63e,natural_earth_10m_coastline,natural_earth_10m_coastline:tile:lon+035.000:lat+25.000:size5deg,test,768,192,19,0.0014846080922164522,0.001535552105236057,0.039186121334422175,0.08236681996632543,0.1418120119011858,0.0010239980690489514,0.12780007809900884,53518.670581911545,231.34102658610198,23.466300015570596,1.4666437509731622
natural_earth_10m_coastline_58b3d62347a8_w000_58b3d623,natural_earth_10m_coastline,natural_earth_10m_coastline:tile:lon+040.000:lat-15.000:size5deg,test,768,192,23,4.6325761247914024e-05,4.756105901970395e-05,0.006896452640285725,0.013099758909387662,0.02143817038326857,8.452802385442632e-05,0.02118765064022253,52037.07441939967,228.11636157759415,23.466300015570596,1.4666437509731622
natural_earth_10m_coastline_88f31c4b1f99_w000_88f31c4b,natural_earth_10m_coastline,natural_earth_10m_coastline:tile:lon-010.000:lat+55.000:size5deg,test,768,192,18,2.3896789180320153e-05,2.6456998531921673e-05,0.005143636702948768,0.010235266447893998,0.024902546560001213,5.264113366715506e-05,0.025244756428530513,259.10859032850846,16.0968503232312,23.466300015570596,1.4666437509731622
natural_earth_10m_coastline_3e747664fba5_w000_3e747664,natural_earth_10m_coastline,natural_earth_10m_coastline:tile:lon+020.000:lat+70.000:size5deg,test,768,192,17,6.226825445162044e-05,6.286286241379952e-05,0.007928610370916175,0.017197172993503654,0.02529781690672295,8.702312532599573e-05,0.02608663977152412,3247.891829848318,56.990278380161634,23.466300015570596,1.4666437509731622
natural_earth_10m_coastline_c2674d80ffde_w000_c2674d80,natural_earth_10m_coastline,natural_earth_10m_coastline:tile:lon+110.000:lat+10.000:size5deg,test,768,192,18,0.00010169479793078867,0.00010130821082737823,0.01006519800239311,0.02142114701847424,0.040692324901644636,0.00013839901861523646,0.03850987218291324,56.26520897156301,7.501013862909668,23.466300015570596,1.4666437509731622
natural_earth_10m_coastline_11f1dd21fc71_w000_11f1dd21,natural_earth_10m_coastline,natural_earth_10m_coastline:tile:lon+095.000:lat+05.000:size5deg,test,768,192,18,0.0002706727533010104,0.0002699599549287929,0.01643045814725788,0.04107309794246102,0.05677667939265249,0.00023227599219271652,0.05351138755592746,47101.31133016633,217.02836526630875,23.466300015570596,1.4666437509731622
natural_earth_10m_coastline_b32d6f2a7716_w000_b32d6f2a,natural_earth_10m_coastline,natural_earth_10m_coastline:tile:lon+175.000:lat-20.000:size5deg,test,768,192,20,0.00011806197856740043,0.00012659890813939204,0.011251618023173024,0.02304173474119175,0.04954316339655822,9.87777820774222e-05,0.0426856018417231,2296.584782279034,47.92269589953212,23.466300015570596,1.4666437509731622
natural_earth_10m_coastline_0b1a51dd9a19_w000_0b1a51dd,natural_earth_10m_coastline,natural_earth_10m_coastline:tile:lon+020.000:lat+65.000:size5deg,test,768,192,18,0.001188257787807323,0.001196074582186849,0.03458431121457892,0.07031838697215041,0.11535657152067179,0.0006165109922163218,0.10230097726021281,16884.84776693813,129.94170911196346,23.466300015570596,1.4666437509731622
natural_earth_10m_coastline_ba2d8d5f26c7_w000_ba2d8d5f,natural_earth_10m_coastline,natural_earth_10m_coastline:tile:lon+055.000:lat+15.000:size5deg,test,768,192,19,5.495702344928952e-05,5.6806490777558985e-05,0.007537008078644933,0.0133565940234272,0.03592972195734963,6.324332119724989e-05,0.03614447458614934,642.4888104582458,25.34736298825276,24.884549988200888,6.221137497050222
natural_earth_10m_coastline_4e111a379ee6_w000_4e111a37,natural_earth_10m_coastline,natural_earth_10m_coastline:tile:lon+075.000:lat+70.000:size5deg,test,768,192,14,0.0002543902790923998,0.0002552800936478515,0.015977487088020177,0.036579721671816376,0.06982021138628104,0.00016955252657764488,0.06079603799704571,42597.083621194375,206.39060933384147,24.884549988200888,6.221137497050222
natural_earth_10m_coastline_01e14569ef44_w000_01e14569,natural_earth_10m_coastline,natural_earth_10m_coastline:tile:lon+175.000:lat-20.000:size5deg,test,768,192,19,0.00012171146047941924,0.00012590041845693598,0.011220535569077619,0.023318652084036048,0.05918141150942338,0.0001225907527919247,0.05741234074595327,1826.372820788179,42.73608335807318,24.884549988200888,6.221137497050222
natural_earth_10m_coastline_90aa0ad0bf68_w000_90aa0ad0,natural_earth_10m_coastline,natural_earth_10m_coastline:tile:lon-010.000:lat+55.000:size5deg,test,768,192,14,0.004767834097526315,0.004993405977896672,0.07066403595816384,0.13988108179789288,0.21553392932507504,0.0021505114358180907,0.17776887440082229,2399877.6780530685,1549.1538587413029,24.884549988200888,6.221137497050222
