sample_id,source_dataset,group_id,split,reference_point_count,model_point_count,deployment_mode,retained_internal_knots,final_internal_knots,normalized_input_refit_mse,normalized_reference_mse,normalized_reference_rms,normalized_point_distance_p95,normalized_point_distance_max,normalized_symmetric_chamfer_mse,normalized_hausdorff,original_unit_reference_mse,original_unit_reference_rms,network_batch_time_ms,network_amortized_time_ms,learned_retained_internal_knots,learned_internal_knots,learned_normalized_reference_mse,learned_normalized_reference_rms,certified_target_mse,certified_status,certified_threshold_satisfied,reference_certificate_valid,reference_certificate_scope,continuous_curve_guaranteed,globally_minimal_knot_count_guaranteed,certified_failure_reason,certified_full_column_rank,certified_expected_solver_rank,certified_solver_rank,certified_rank_safe_max_knots,certified_effective_max_knots,certified_supplied_initial_count,certified_sanitized_initial_count,certified_added_knot_count,certified_position_refinement_used,certified_interpolation_fallback_attempted,certified_interpolation_fallback_used,certified_tolerance_polyline_fallback_attempted,certified_tolerance_polyline_fallback_used,certified_tolerance_polyline_vertex_count,certified_tolerance_polyline_measured_mse,certified_tolerance_polyline_insertion_count,certified_tolerance_polyline_compaction_removed_count,certified_tolerance_polyline_exceeded_adaptive_max_knots,certified_polyline_exact_fallback_attempted,certified_polyline_exact_fallback_used,certified_polyline_exceeded_adaptive_max_knots,certified_final_control_point_count,certified_maximum_internal_knot_multiplicity,certified_refit_count,certified_insertion_candidate_evaluations,certified_position_refit_count,certified_endpoint_max_distance,certified_postprocess_time_ms
uji2_09718_stroke_00,uji_pen_characters_v2,tst_UPV_W51,test,37,192,certified,24,"[0.024364615652397, 0.028016140032052078, 0.06310455765859899, 0.12892493665264437, 0.2052803689635973, 0.22113372970749065, 0.28193180186405725, 0.3185946784637178, 0.3472661647124386, 0.3725679248907143, 0.40285963923392537, 0.4495311493290659, 0.47305309617601404, 0.5361498505325123, 0.5774356923850945, 0.596381508556397, 0.6484438185205041, 0.7393218969579342, 0.7543176454336965, 0.7817556561297895, 0.8159238518080626, 0.8524877434698342, 0.8948526446545653, 0.9885962532198465]",7.951576264070547e-05,9.869194600010007e-06,0.003141527431045288,0.00669097417457057,0.007736906916199818,,,0.00019959549675191275,0.014127827035744481,30.700700008310378,1.9187937505193986,20,"[0.12053897231817245, 0.1982373148202896, 0.2142488658428192, 0.2762657403945923, 0.3130873441696167, 0.3423592448234558, 0.36807066202163696, 0.39895308017730713, 0.44638198614120483, 0.47023817896842957, 0.533776044845581, 0.5791469216346741, 0.6043089628219604, 0.6567875742912292, 0.745271623134613, 0.7597340941429138, 0.787024199962616, 0.8204665780067444, 0.8569597005844116, 0.898479700088501]",0.00019832543853941128,0.014082806486613784,1e-05,adaptive_insertion_pass,True,True,measured mean squared Euclidean error on the supplied normalized ordered reference points; not a continuous-curve or global-minimality guarantee,False,False,,True,28,28,33,28,20,20,4,False,False,False,False,False,,,0,0,False,False,False,False,28,1,17,16,0,0.0,52.75350000010803
uji2_02882_stroke_00,uji_pen_characters_v2,tst_UJI_W15,test,19,192,certified,15,"[0.0664191304323518, 0.10331590291178355, 0.15927487345669158, 0.2251044745466869, 0.30657800759005926, 0.3913656996586381, 0.48429024239978496, 0.5724927710348614, 0.6577966873945048, 0.7320096766050804, 0.7944445103558485, 0.8476934570702129, 0.8918027747575591, 0.9286825840444058, 0.9551421381222932]",5.233369386462264e-05,3.647738635632863e-32,1.9099053996554026e-16,4.440892310258813e-16,4.440894216082489e-16,,,2.4984587401244075e-31,4.998458502502954e-16,34.9228999693878,2.1826812480867375,8,"[0.17355753481388092, 0.2122548371553421, 0.3596840500831604, 0.5273406505584717, 0.6729941964149475, 0.780789852142334, 0.8231605887413025, 0.8645497560501099]",0.00012381081124770968,0.011127030657264753,1e-05,interpolation_fallback_pass,True,True,measured mean squared Euclidean error on the supplied normalized ordered reference points; not a continuous-curve or global-minimality guarantee,False,False,,True,19,19,15,15,8,8,7,False,True,True,False,False,,,0,0,False,False,False,False,19,1,2,0,0,0.0,7.548700028564781
uji2_08024_stroke_00,uji_pen_characters_v2,tst_UPV_W42,test,32,192,certified,12,"[0.23100300789079622, 0.31556496567283254, 0.3966884362401797, 0.447650231649779, 0.47735514406955587, 0.512026488628848, 0.5544051701775898, 0.5902712343513451, 0.6231217951836799, 0.6613001173541347, 0.7423016687700421, 0.8023112019731901]",1.0479465659920445e-05,8.254019433306734e-06,0.002872980931594697,0.005298953627737873,0.009776611396575105,,,0.00016420468460778327,0.012814237574190016,34.9228999693878,2.1826812480867375,12,"[0.2246466875076294, 0.309381365776062, 0.3895576298236847, 0.4387725591659546, 0.4684348702430725, 0.5026481747627258, 0.5447454452514648, 0.5802555084228516, 0.612694501876831, 0.6506799459457397, 0.7326682209968567, 0.7950646281242371]",1.656365057935978e-05,0.004069846505626445,1e-05,initial_reference_refit_pass,True,True,measured mean squared Euclidean error on the supplied normalized ordered reference points; not a continuous-curve or global-minimality guarantee,False,False,,True,16,16,28,28,12,12,0,False,False,False,False,False,,,0,0,False,False,False,False,16,1,1,0,0,0.0,4.981599980965257
uji2_10947_stroke_02,uji_pen_characters_v2,tst_UPV_W57,test,9,192,certified,5,"[0.1912786181605002, 0.3058603539561208, 0.43459705383839076, 0.5793541527674325, 0.7184701366809824]",2.759829933738444e-05,7.729465716041622e-33,8.791738005674204e-17,1.7824123877474917e-16,2.2247786310271853e-16,,,1.0612294371410356e-32,1.0301599085292708e-16,34.9228999693878,2.1826812480867375,7,"[0.4401828944683075, 0.6343981623649597, 0.7010911703109741, 0.7647236585617065, 0.8007445931434631, 0.8323249816894531, 0.8938612937927246]",6.075783134016761e-05,0.007794730998576385,1e-05,interpolation_fallback_pass,True,True,measured mean squared Euclidean error on the supplied normalized ordered reference points; not a continuous-curve or global-minimality guarantee,False,False,,True,9,9,5,5,7,5,0,False,True,True,False,False,,,0,0,False,False,False,False,9,1,2,0,0,0.0,8.752199995797127
uji2_08725_stroke_01,uji_pen_characters_v2,tst_UPV_W45,test,15,192,certified,11,"[0.1023041527885797, 0.16025549280927284, 0.23087666924285613, 0.3176691072910722, 0.40962241311955133, 0.5099990081930529, 0.6081320058170984, 0.7042766735889551, 0.7908890566081208, 0.8634164987649314, 0.9207584735542643]",1.907681270524292e-05,1.604008748005884e-32,1.26649466955289e-16,2.5552196380658386e-16,3.3306690738754696e-16,,,5.977864820969195e-32,2.4449672433325553e-16,34.9228999693878,2.1826812480867375,5,"[0.1824439913034439, 0.410598486661911, 0.5929611325263977, 0.7167981863021851, 0.8076291084289551]",3.494037841234615e-05,0.005911038691494596,1e-05,interpolation_fallback_pass,True,True,measured mean squared Euclidean error on the supplied normalized ordered reference points; not a continuous-curve or global-minimality guarantee,False,False,,True,15,15,11,11,5,5,6,False,True,True,False,False,,,0,0,False,False,False,False,15,1,2,0,0,0.0,14.138300030026585
uji2_05797_stroke_00,uji_pen_characters_v2,tst_UPV_W30,test,10,192,certified,6,"[0.14527460149484714, 0.2872807004201304, 0.5019719949626745, 0.5604993600722734, 0.6610348938089429, 0.8208473947042568]",1.5068582118316973e-06,1.5133596391130327e-32,1.230186830978544e-16,2.2215299868541707e-16,2.2215299868541707e-16,,,1.3549873478643927e-32,1.1640392381120117e-16,34.9228999693878,2.1826812480867375,15,"[0.14972062408924103, 0.22211456298828125, 0.26233768463134766, 0.2953276038169861, 0.375733345746994, 0.4385831654071808, 0.50869220495224, 0.5373592376708984, 0.5680170655250549, 0.5934598445892334, 0.6212361454963684, 0.6686834096908569, 0.7657259106636047, 0.7989144325256348, 0.8240193724632263]",3.605648343290045e-06,0.0018988544818626953,1e-05,initial_reference_refit_pass,True,True,measured mean squared Euclidean error on the supplied normalized ordered reference points; not a continuous-curve or global-minimality guarantee,False,False,,True,10,10,6,6,15,6,0,False,False,False,False,False,,,0,0,False,False,False,False,10,1,1,0,0,0.0,10.471300047356635
uji2_04590_stroke_01,uji_pen_characters_v2,tst_UPV_W24,test,11,192,certified,7,"[0.18639768751789518, 0.32586948914780445, 0.36248240765894907, 0.43755557911468207, 0.572359634083966, 0.7417459037561761, 0.8363690639837854]",8.968676400379637e-06,7.916283352376909e-33,8.897349803383538e-17,1.4056797676537057e-16,1.5700924586837752e-16,,,1.1587858501767394e-32,1.0764691589528886e-16,34.9228999693878,2.1826812480867375,11,"[0.1841839998960495, 0.25420108437538147, 0.3220385015010834, 0.35735657811164856, 0.3903682827949524, 0.4348655939102173, 0.5364674925804138, 0.5731619000434875, 0.7431398034095764, 0.8151890635490417, 0.8375609517097473]",2.5824271145597733e-05,0.005081758666603298,1e-05,initial_reference_refit_pass,True,True,measured mean squared Euclidean error on the supplied normalized ordered reference points; not a continuous-curve or global-minimality guarantee,False,False,,True,11,11,7,7,11,7,0,False,False,False,False,False,,,0,0,False,False,False,False,11,1,1,0,0,0.0,4.844800045248121
uji2_11050_stroke_00,uji_pen_characters_v2,tst_UPV_W57,test,12,192,certified,8,"[0.11434569812542132, 0.20990919219438897, 0.2893686469292148, 0.5008228908550785, 0.533877265874146, 0.5995632029611767, 0.6617216290897817, 0.8203819571583899]",2.1445821013134755e-05,8.651152551053696e-33,9.301157213515798e-17,1.2815057408775108e-16,1.3985787785349405e-16,,,1.0447204241088066e-32,1.0221156608274851e-16,34.9228999693878,2.1826812480867375,12,"[0.11015226691961288, 0.1724586933851242, 0.20753277838230133, 0.28727981448173523, 0.41749507188796997, 0.4974379539489746, 0.5312201380729675, 0.5671616196632385, 0.5983849763870239, 0.6619176268577576, 0.701532244682312, 0.8223480582237244]",6.875544805421328e-05,0.00829189049941045,1e-05,initial_reference_refit_pass,True,True,measured mean squared Euclidean error on the supplied normalized ordered reference points; not a continuous-curve or global-minimality guarantee,False,False,,True,12,12,8,8,12,8,0,False,False,False,False,False,,,0,0,False,False,False,False,12,1,1,0,0,0.0,4.50860004639253
uji2_05773_stroke_01,uji_pen_characters_v2,tst_UPV_W30,test,13,192,certified,9,"[0.10670547782299859, 0.1738738420020389, 0.25857934501842744, 0.3441709568685056, 0.43359560124269897, 0.5284730022701544, 0.6272907577612901, 0.7246917320919323, 0.8172072894174235]",4.2246422940602416e-05,1.3534287498609725e-32,1.1633695671887643e-16,2.2283423948078456e-16,2.2336880404788363e-16,,,2.1248355501767459e-32,1.4576815667959672e-16,34.9228999693878,2.1826812480867375,4,"[0.2024063766002655, 0.30942147970199585, 0.4819764792919159, 0.6790920495986938]",0.00010329366013690193,0.010163348864272146,1e-05,interpolation_fallback_pass,True,True,measured mean squared Euclidean error on the supplied normalized ordered reference points; not a continuous-curve or global-minimality guarantee,False,False,,True,13,13,9,9,4,4,5,False,True,True,False,False,,,0,0,False,False,False,False,13,1,2,0,0,0.0,7.274600036907941
uji2_05700_stroke_00,uji_pen_characters_v2,tst_UPV_W30,test,27,192,certified,23,"[0.038731636828932124, 0.06158851418663954, 0.08882060436899714, 0.12948400735020882, 0.17507205966525277, 0.2320523022932078, 0.2910880188945619, 0.3553702401227214, 0.4175410268929199, 0.4779395047350385, 0.531564757912816, 0.5804979105419404, 0.6259654033378987, 0.6709474047819054, 0.715198643681867, 0.7574051639135466, 0.7957838196624957, 0.8311576008896558, 0.860199601156073, 0.8890900768207487, 0.9134573840040595, 0.9377862654409044, 0.9592787077733903]",9.804921606359574e-05,3.049846041157799e-32,1.746380840812736e-16,3.3422138886441676e-16,4.440892098500626e-16,,,1.861649522124176e-31,4.314683675687218e-16,34.9228999693878,2.1826812480867375,9,"[0.19546738266944885, 0.3432803750038147, 0.3984002470970154, 0.4792085886001587, 0.5876542329788208, 0.676244854927063, 0.7917113304138184, 0.836422324180603, 0.8780066967010498]",0.00020272673426510642,0.014238213872010295,1e-05,interpolation_fallback_pass,True,True,measured mean squared Euclidean error on the supplied normalized ordered reference points; not a continuous-curve or global-minimality guarantee,False,False,,True,27,27,23,23,9,9,14,False,True,True,False,False,,,0,0,False,False,False,False,27,1,2,0,0,0.0,10.962700005620718
uji2_07478_stroke_00,uji_pen_characters_v2,tst_UPV_W39,test,23,192,certified,19,"[0.03994460825436008, 0.06266618499100661, 0.08526850720343614, 0.1127501770732161, 0.14691558402703211, 0.1947676809613811, 0.25423715681023745, 0.32609380885730466, 0.4052560305344233, 0.49063354731460224, 0.5754280878749027, 0.6567726674485264, 0.7275239712846991, 0.7868626847046768, 0.8329844226872177, 0.8658845470953177, 0.8877214854150312, 0.9082029209491548, 0.9325274874602906]",0.00010248938704915405,1.9352881060225823e-32,1.3911463280412246e-16,2.2361064397757314e-16,3.331391796911832e-16,,,1.8118179550674683e-31,4.2565454949612234e-16,34.9228999693878,2.1826812480867375,16,"[0.15237949788570404, 0.18433305621147156, 0.2843916714191437, 0.3806619644165039, 0.39971989393234253, 0.4676050543785095, 0.526758074760437, 0.5855738520622253, 0.6144885420799255, 0.6668870449066162, 0.7232226133346558, 0.7666927576065063, 0.7921989560127258, 0.8051878809928894, 0.8357239961624146, 0.8703721761703491]",0.00025607387685541613,0.016002308485197257,1e-05,interpolation_fallback_pass,True,True,measured mean squared Euclidean error on the supplied normalized ordered reference points; not a continuous-curve or global-minimality guarantee,False,False,,True,23,23,19,19,16,16,3,False,True,True,False,False,,,0,0,False,False,False,False,23,1,2,0,0,0.0,8.460199984256178
uji2_07534_stroke_00,uji_pen_characters_v2,tst_UPV_W39,test,29,192,certified,25,"[0.05440930535246156, 0.07553214984801236, 0.09936027397911824, 0.1267945789996173, 0.16044890135089554, 0.19763813429089264, 0.23590706353762383, 0.27221941058596105, 0.30424300251713615, 0.33125583116019813, 0.3551551845862914, 0.38207027539020144, 0.4160372318150596, 0.46241981603195753, 0.5166796690483282, 0.5787859098472382, 0.641111468374281, 0.7030774347330361, 0.7586027433622383, 0.8074750083546597, 0.8471508589088087, 0.877780465991862, 0.9021480490162198, 0.9253243602622558, 0.9505474127457761]",4.046592337959492e-05,2.7728410345871745e-32,1.665184985095402e-16,2.941480264043723e-16,4.47545209131181e-16,,,1.2246843748443116e-31,3.4995490778731926e-16,34.9228999693878,2.1826812480867375,16,"[0.14503173530101776, 0.22398898005485535, 0.3191322386264801, 0.3891650438308716, 0.42152509093284607, 0.4754229784011841, 0.519034206867218, 0.5541001558303833, 0.6532350778579712, 0.7401367425918579, 0.7612592577934265, 0.7778449654579163, 0.7980356812477112, 0.8292251229286194, 0.8652796745300293, 0.9070708155632019]",7.518999061874825e-05,0.008671216213354862,1e-05,interpolation_fallback_pass,True,True,measured mean squared Euclidean error on the supplied normalized ordered reference points; not a continuous-curve or global-minimality guarantee,False,False,,True,29,29,25,25,16,16,9,False,True,True,False,False,,,0,0,False,False,False,False,29,1,2,0,0,0.0,9.92670003324747
uji2_09772_stroke_00,uji_pen_characters_v2,tst_UPV_W51,test,44,192,certified,84,"[0.009971726519531595, 0.009971726519531595, 0.009971726519531595, 0.024465078984959865, 0.024465078984959865, 0.024465078984959865, 0.15888967166191714, 0.15888967166191714, 0.15888967166191714, 0.2531425561671532, 0.2531425561671532, 0.2531425561671532, 0.2922922287494271, 0.2922922287494271, 0.2922922287494271, 0.4015331252926633, 0.4015331252926633, 0.4015331252926633, 0.4544588200531768, 0.4544588200531768, 0.4544588200531768, 0.4779771867339868, 0.4779771867339868, 0.4779771867339868, 0.4958290955335506, 0.4958290955335506, 0.4958290955335506, 0.5139779298635138, 0.5139779298635138, 0.5139779298635138, 0.5314853480822737, 0.5314853480822737, 0.5314853480822737, 0.5514537797337408, 0.5514537797337408, 0.5514537797337408, 0.573712214259258, 0.573712214259258, 0.573712214259258, 0.5967175604380004, 0.5967175604380004, 0.5967175604380004, 0.6235116910688059, 0.6235116910688059, 0.6235116910688059, 0.651900467967927, 0.651900467967927, 0.651900467967927, 0.6837555272665192, 0.6837555272665192, 0.6837555272665192, 0.7173981379041467, 0.7173981379041467, 0.7173981379041467, 0.7544146686976231, 0.7544146686976231, 0.7544146686976231, 0.7908149200067827, 0.7908149200067827, 0.7908149200067827, 0.8286879068542682, 0.8286879068542682, 0.8286879068542682, 0.8634748055709626, 0.8634748055709626, 0.8634748055709626, 0.8945995962595611, 0.8945995962595611, 0.8945995962595611, 0.9189488374867875, 0.9189488374867875, 0.9189488374867875, 0.9380324266292349, 0.9380324266292349, 0.9380324266292349, 0.9512802120679756, 0.9512802120679756, 0.9512802120679756, 0.959335136713983, 0.959335136713983, 0.959335136713983, 0.9738713810724504, 0.9738713810724504, 0.9738713810724504]",0.0006125589981167304,8.387117272779405e-06,0.0028960520148608184,0.006452915027211971,0.008488551703377062,,,4.597492316274922e-05,0.006780481042134785,34.9228999693878,2.1826812480867375,8,"[0.20910203456878662, 0.24209028482437134, 0.3382982611656189, 0.4373205304145813, 0.48790961503982544, 0.5542693138122559, 0.6761860847473145, 0.7456108927726746]",0.0009652192093106322,0.031067977232363105,1e-05,tolerance_polyline_fallback_pass,True,True,measured mean squared Euclidean error on the supplied normalized ordered reference points; not a continuous-curve or global-minimality guarantee,False,False,,,88,,40,28,8,8,76,False,False,False,True,True,30,8.387117272779325e-06,28,0,True,False,False,False,88,3,81,80,0,2.6020852139652106e-18,311.91829999443144
uji2_02966_stroke_01,uji_pen_characters_v2,tst_UJI_W16,test,9,192,certified,5,"[0.14080942996282672, 0.22852950007386832, 0.3353148464904229, 0.4657673028348653, 0.613022234006147]",7.82834582834269e-06,1.2454346973704126e-32,1.1159904557703048e-16,2.1556543067234576e-16,2.482534153247273e-16,,,1.770050039409306e-32,1.330432275393718e-16,34.9228999693878,2.1826812480867375,4,"[0.3540569841861725, 0.5282520055770874, 0.5991876125335693, 0.7705409526824951]",1.6654438763660306e-05,0.004080985023699585,1e-05,interpolation_fallback_pass,True,True,measured mean squared Euclidean error on the supplied normalized ordered reference points; not a continuous-curve or global-minimality guarantee,False,False,,True,9,9,5,5,4,4,1,False,True,True,False,False,,,0,0,False,False,False,False,9,1,2,0,0,0.0,11.114499997347593
uji2_10957_stroke_00,uji_pen_characters_v2,tst_UPV_W57,test,14,192,certified,10,"[0.12366130777782534, 0.19452975558475952, 0.2839486920653746, 0.3830366734265389, 0.4895773023644889, 0.5953084345236336, 0.6930279328006267, 0.7792877827582813, 0.8482708730502752, 0.9031866210740332]",3.05598884439663e-05,4.0030324925565636e-32,2.000757979505908e-16,4.117127104983256e-16,5.572324966150414e-16,,,1.5831249042885268e-31,3.978850216191264e-16,34.9228999693878,2.1826812480867375,3,"[0.6506220102310181, 0.8477816581726074, 0.9064938426017761]",7.068606510675398e-05,0.008407500526717437,1e-05,interpolation_fallback_pass,True,True,measured mean squared Euclidean error on the supplied normalized ordered reference points; not a continuous-curve or global-minimality guarantee,False,False,,True,14,14,10,10,3,3,7,False,True,True,False,False,,,0,0,False,False,False,False,14,1,2,0,0,0.0,8.035700011532754
uji2_09176_stroke_01,uji_pen_characters_v2,tst_UPV_W48,test,11,192,certified,7,"[0.2027299867850515, 0.3369807218650295, 0.37657313945711307, 0.44457350185615496, 0.6348637607983209, 0.7768307582991804, 0.8974633983478439]",5.029979685709152e-05,3.20204762384741e-29,5.658663820945198e-15,9.469134336956187e-15,9.608100750112552e-15,,,8.731194077103198e-29,9.344085871343006e-15,34.9228999693878,2.1826812480867375,10,"[0.20614111423492432, 0.2747144103050232, 0.3403150737285614, 0.3799531161785126, 0.44780105352401733, 0.5540650486946106, 0.6373549103736877, 0.7160158753395081, 0.7792395353317261, 0.8974856734275818]",0.00017982148013922855,0.013409753172196294,1e-05,initial_reference_refit_pass,True,True,measured mean squared Euclidean error on the supplied normalized ordered reference points; not a continuous-curve or global-minimality guarantee,False,False,,True,11,11,7,7,10,7,0,False,False,False,False,False,,,0,0,False,False,False,False,11,1,1,0,0,0.0,4.998400050681084
uji2_04534_stroke_00,uji_pen_characters_v2,tst_UPV_W24,test,14,192,certified,10,"[0.10665252466383897, 0.1720976678760858, 0.2587568692990486, 0.35555319439639144, 0.4651929988508397, 0.5757833552292979, 0.6844857686692859, 0.7827707655222632, 0.8654660523353851, 0.9262810212581716]",5.771930717971211e-05,4.501947224020538e-32,2.1217792590230818e-16,3.5686283810491873e-16,3.925231146709438e-16,,,2.2359709066968935e-31,4.728605404024419e-16,34.9228999693878,2.1826812480867375,5,"[0.20685513317584991, 0.2533262372016907, 0.4709491431713104, 0.6551740765571594, 0.8115001320838928]",0.0001599000525129294,0.012645159252177468,1e-05,interpolation_fallback_pass,True,True,measured mean squared Euclidean error on the supplied normalized ordered reference points; not a continuous-curve or global-minimality guarantee,False,False,,True,14,14,10,10,5,5,5,False,True,True,False,False,,,0,0,False,False,False,False,14,1,2,0,0,0.0,8.347900002263486
uji2_07555_stroke_00,uji_pen_characters_v2,tst_UPV_W39,test,35,192,certified,45,"[0.041438579124566666, 0.041438579124566666, 0.041438579124566666, 0.06655646204715324, 0.06655646204715324, 0.06655646204715324, 0.11327933742109092, 0.11327933742109092, 0.11327933742109092, 0.16110144500250184, 0.16110144500250184, 0.16110144500250184, 0.27879612672047666, 0.27879612672047666, 0.27879612672047666, 0.3906781434956919, 0.3906781434956919, 0.3906781434956919, 0.5169803830939445, 0.5169803830939445, 0.5169803830939445, 0.6047361841417582, 0.6047361841417582, 0.6047361841417582, 0.6455439322134089, 0.6455439322134089, 0.6455439322134089, 0.7187196236353731, 0.7187196236353731, 0.7187196236353731, 0.7774473816631252, 0.7774473816631252, 0.7774473816631252, 0.835154725348597, 0.835154725348597, 0.835154725348597, 0.8738226318162313, 0.8738226318162313, 0.8738226318162313, 0.9128637024228632, 0.9128637024228632, 0.9128637024228632, 0.9397240941020331, 0.9397240941020331, 0.9397240941020331]",0.00018662920473242733,9.678322930808421e-06,0.0031110003103195635,0.005762748164280426,0.009917050941511078,,,6.123754039315551e-05,0.007825441865681165,34.69130001030862,2.168206250644289,6,"[0.28021639585494995, 0.5153020024299622, 0.6100940108299255, 0.6523124575614929, 0.7497849464416504, 0.7961836457252502]",0.0002507670495657354,0.01583562596065389,1e-05,tolerance_polyline_fallback_pass,True,True,measured mean squared Euclidean error on the supplied normalized ordered reference points; not a continuous-curve or global-minimality guarantee,False,False,,,49,,31,28,6,6,39,False,False,False,True,True,17,9.67832293080847e-06,16,1,True,False,False,False,49,3,89,88,0,0.0,316.46920001367107
uji2_02530_stroke_00,uji_pen_characters_v2,tst_UJI_W14,test,50,192,certified,28,"[0.018897149264559043, 0.0477317525499958, 0.05723870148888066, 0.09245147249600336, 0.12577885709654865, 0.16971049585850598, 0.22768047638640126, 0.2592140549008194, 0.2882335400090754, 0.31226458100623666, 0.36559251668881465, 0.39238240821980414, 0.4087418321649695, 0.45354551323661785, 0.4933483138578314, 0.5275690244609822, 0.5597895987215032, 0.5915284711089489, 0.6300344719937899, 0.6665742944825185, 0.7087846484457369, 0.7451751433079556, 0.7801202905337483, 0.7967944040377776, 0.8078023511815303, 0.8272902651337108, 0.8597988205300946, 0.8985352712014435]",4.037363457144844e-05,7.54069527115072e-06,0.00274603264204028,0.005346708945454806,0.008629164600774389,,,7.213801410255659e-05,0.0084934100397047,34.69130001030862,2.168206250644289,24,"[0.08502770215272903, 0.11977305263280869, 0.16538971662521362, 0.22366979718208313, 0.2559105455875397, 0.3203524053096771, 0.3761942386627197, 0.40255409479141235, 0.41929182410240173, 0.4627454876899719, 0.5017052292823792, 0.5350133776664734, 0.5661842823028564, 0.5961809754371643, 0.6333193182945251, 0.668068528175354, 0.7098829746246338, 0.7449203133583069, 0.7805743217468262, 0.7964794039726257, 0.8080283999443054, 0.827937126159668, 0.8616516590118408, 0.9009475708007812]",8.502426005382243e-05,0.0092208600495736,1e-05,adaptive_insertion_pass,True,True,measured mean squared Euclidean error on the supplied normalized ordered reference points; not a continuous-curve or global-minimality guarantee,False,False,,True,32,32,46,28,24,24,4,False,False,False,False,False,,,0,0,False,False,False,False,32,1,17,16,0,0.0,67.47200002428144
uji2_08584_stroke_00,uji_pen_characters_v2,tst_UPV_W45,test,14,192,certified,8,"[0.14413997790136637, 0.21237220992721695, 0.300406828421316, 0.3831103260756826, 0.4562153964562431, 0.5829889091465154, 0.665853939672248, 0.7604729494082033]",9.881526242358479e-06,7.359662166925161e-07,0.0008578847339197243,0.0012781036877280777,0.001434204595418461,,,1.1583550233612516e-05,0.003403461507584964,34.69130001030862,2.168206250644289,8,"[0.13754154741764069, 0.205183207988739, 0.2934880554676056, 0.37668731808662415, 0.45098429918289185, 0.5799855589866638, 0.6626659035682678, 0.7576600313186646]",3.178182194667966e-05,0.0056375368687645545,1e-05,initial_reference_refit_pass,True,True,measured mean squared Euclidean error on the supplied normalized ordered reference points; not a continuous-curve or global-minimality guarantee,False,False,,True,12,12,10,10,8,8,0,False,False,False,False,False,,,0,0,False,False,False,False,12,1,1,0,0,0.0,4.6947000082582235
uji2_07459_stroke_00,uji_pen_characters_v2,tst_UPV_W39,test,37,192,certified,33,"[0.062278959957927926, 0.062278959957927926, 0.062278959957927926, 0.16388289356175892, 0.16388289356175892, 0.16388289356175892, 0.4240134432045016, 0.4240134432045016, 0.4240134432045016, 0.45874660206179013, 0.45874660206179013, 0.45874660206179013, 0.47503799087084386, 0.47503799087084386, 0.47503799087084386, 0.4947467373838418, 0.4947467373838418, 0.4947467373838418, 0.696453823611696, 0.696453823611696, 0.696453823611696, 0.8002959410806407, 0.8002959410806407, 0.8002959410806407, 0.8928053905847009, 0.8928053905847009, 0.8928053905847009, 0.9771567838852648, 0.9771567838852648, 0.9771567838852648, 0.9876089140258804, 0.9876089140258804, 0.9876089140258804]",7.977935866749024e-05,6.327354063625514e-06,0.002515423237474265,0.0048420046817455155,0.008222690579358125,,,8.260848175865867e-05,0.009088920824754645,34.69130001030862,2.168206250644289,23,"[0.10789956897497177, 0.15216152369976044, 0.1878911852836609, 0.22120401263237, 0.2518540620803833, 0.2843320667743683, 0.3161146938800812, 0.3468468487262726, 0.3852189779281616, 0.44246619939804077, 0.46775779128074646, 0.5071963667869568, 0.5781875252723694, 0.6140039563179016, 0.6329098343849182, 0.665277898311615, 0.7042930722236633, 0.7556347250938416, 0.7892557382583618, 0.8000146150588989, 0.8279213309288025, 0.8636918663978577, 0.9037442803382874]",0.00019788409497328605,0.014067128170784754,1e-05,tolerance_polyline_fallback_pass,True,True,measured mean squared Euclidean error on the supplied normalized ordered reference points; not a continuous-curve or global-minimality guarantee,False,False,,,37,,33,28,23,23,10,False,False,False,True,True,13,6.327354063625609e-06,12,1,True,False,False,False,37,3,21,20,0,0.0,81.21170004596934
uji2_10412_stroke_01,uji_pen_characters_v2,tst_UPV_W54,test,7,192,certified,3,"[0.2338898612950834, 0.4696611548191412, 0.878494676383813]",2.175638962195811e-05,6.052922682359884e-33,7.780053137581956e-17,1.3045120539345587e-16,1.3877787807814457e-16,,,6.808437312531436e-34,2.60929824139201e-17,34.69130001030862,2.168206250644289,10,"[0.23429809510707855, 0.29567229747772217, 0.367200642824173, 0.40214911103248596, 0.46907147765159607, 0.6032673716545105, 0.6907464265823364, 0.7442001104354858, 0.8124048113822937, 0.8766934275627136]",0.00011314232531837563,0.010636838125983475,1e-05,initial_reference_refit_pass,True,True,measured mean squared Euclidean error on the supplied normalized ordered reference points; not a continuous-curve or global-minimality guarantee,False,False,,True,7,7,3,3,10,3,0,False,False,False,False,False,,,0,0,False,False,False,False,7,1,1,0,0,0.0,5.184800014831126
